,Abbrev,Court,Phases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,IN,Trial Courts,No,No,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,Yes,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Indiana Circuit Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a partisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her term may seek additional six-year terms through participating in a partisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>

<p><strong>Note:</strong> In Vanderburgh County, the circuit court elections are nonpartisan instead of partisan.</p>
"
Iowa,IA,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,No,No,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Retention,No,Retention Elections,Yes,No,No,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Iowa District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement or the loss of a retention election), the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Additional Terms:</strong> Once an appointed judge has at least one year of experience on the court, she stands in an unopposed yes/no retention vote at the time of Iowa’s next general election. If retained by the voting public she serves a six-year term. She may stand for additional six-year terms in the same retention process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 72.</p>
"
Kansas,KS,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,No,No,,No,Yes,Partisan,No,Varies,No,No,No,No,No,,No,Yes,"Partisan, Retention",No,Varies,No,No,No,No,No,No,Yes,Yes,"<em>Judicial selection in the Kansas trial courts can vary by judicial district. As a default, each district’s judgeships are filled through partisan elections but a district’s voters may instead adopt a system of commission-assisted appointment followed by unopposed retention elections for additional terms. Seventeen of thirty-one judicial districts have adopted the commission-based system.</em>
<br>
<p><strong>Filling an Interim Vacancy:</strong> If a district has not changed its selection method, when a seat on the Kansas District Courts opens up in the middle of a judge’s term, the governor nominates a judicial candidate for the empty seat on the bench to serve until the next general election more than 30 days after she was appointed. 

If a district has opted for a commission-assisted system, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> 

 If a district has not changed their selection method, when a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a partisan election, where multiple candidates may vie for the seat. The elected judge serves a four-year term.

If a district has opted for a commission-assisted system, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Additional Terms:</strong> 

If a district has not changed its selection method, a sitting judge approaching the end of her term may seek additional four-year terms through participating in a partisan election, where multiple candidates may vie for the seat.

If a district has opted for a commission-assisted system, once an appointed judge has at least one year of experience on the court, she stands in an unopposed yes/no retention vote at the time of Kansas’s next general election. If retained by the voting public she serves a four-year term. She may stand for additional four-year terms in the same retention process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve; however, a judge may not be appointed or re-elected after turning 75.</p>
"
Kentucky,KY,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong>  When a seat on the Kentucky Circuit Courts opens up in the middle of a judge's term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. The appointed judge holds office until Kentucky’s next general election more than three months after she was appointed, unless the remainder of the seat’s term runs out before then. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term. </p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves an eight-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her term may seek additional eight-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Louisiana,LA,Trial Courts,No,No,No,No,,,No,Yes,Partisan,Yes,Hybrid,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,Yes,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Louisiana District Courts becomes open in the middle of a judge’s term, the justices of the state supreme court appoint a judicial candidate to the empty seat on the bench. Within a year, the governor calls a special election to fill the seat. The judge appointed in the interim by the supreme court may not run in the special election. During the special election, multiple candidates may vie for the seat in a partisan election. The elected judge serves a six-year term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a partisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her term may seek additional six-year terms through participating in a partisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve; however, a judge may not be appointed or elected after turning 70.</p>
"
Maine,ME,Trial Courts,Yes,Nonbinding Commission,Yes,Yes,Joint Committee,,No,No,No,No,Gubernatorial Appointment,Yes,Nonbinding Commission,Yes,Yes,Joint Committee,,No,No,No,No,Gubernatorial Appointment,Yes,Nonbinding Commission,Yes,Yes,Joint Committee,,No,No,No,No,Gubernatorial Appointment,No,Yes,No,No,No,No,No,No,"<p><strong> Filling an Interim Vacancy:</strong> When a seat on the Maine Superior Court becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by joint legislative committee recommendation, subject to the ability of the Senate to override the committee recommendation by a 2/3 vote. An appointed judge serves a seven-year term.</p>

<p><strong> Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the governor appoints a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the state Senate. An appointed judge serves a seven-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her term may stand for reappointment to additional seven-year terms in the same appointment process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Maryland,MD,Trial Courts,Yes,Nonbinding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Nonbinding Commission,Yes,No,No,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Maryland Circuit Courts becomes open in the middle of a judge’s term, the governor nominates a judicial candidate for the empty seat on the bench.  The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement or the loss of a retention election), the governor appoints a judicial candidate to the empty seat on the bench.  The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list.</p>

<p><strong>Additional Terms:</strong> Once an appointed judge has at least one year of experience on the court, she stands in a nonpartisan election at the time of Maryland’s next general election. During the election, multiple candidates may vie for the seat. The elected judge serves a 15-year term. She may stand for additional 15-year terms in the same election process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 70.</p>
"
Massachusetts,MA,Trial Courts,Yes,Nonbinding Commission,Yes,Yes,,Governor's Council,No,No,No,No,Gubernatorial Appointment,Yes,Nonbinding Commission,Yes,Yes,,Governor's Council,No,No,No,No,Gubernatorial Appointment,,,,,,,,,,,Not Applicable,No,Yes,No,No,No,No,No,No,"<p><strong> Filling an Interim Vacancy:</strong> When a seat on the Massachusetts Superior Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by a judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the Governor’s Council, consisting of elected district representatives and the lieutenant governor.  An appointed judge serves a single term until mandatory retirement at age 70.</p>

<p><strong> Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the governor appoints a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by a judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the Governor’s Council, consisting of elected district representatives and the lieutenant governor. An appointed judge serves a single term until mandatory retirement at age 70.</p>

<p><strong>Additional Terms:</strong> Not applicable. Judges serve a single term.</p>

<p><strong>Age/Term Limits:</strong> Judges are appointed for a single term with a mandatory retirement age of 70.</p>
"
Michigan,MI,Trial Courts,No,No,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Michigan Circuit Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The appointed judge holds office until Michigan’s next general election. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve; however, a judge may not be appointed or elected after turning 70.</p>
"
Minnesota,MN,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Minnesota District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. The appointed judge holds office until Minnesota’s next general election more than one year after she was appointed, unless the remainder of the seat’s term runs out before then. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves a six-year term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 70.</p>
"
Mississippi,MS,Trial Courts,Yes,Nonbinding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Mississippi Circuit Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The appointed judge holds office until Mississippi’s next general election more than nine months after she was appointed. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a four-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional four-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Missouri,MO,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,No,No,,No,Yes,Partisan,No,Varies,No,No,No,No,No,,No,Yes,"Partisan, Retention",No,Varies,No,No,No,No,No,No,Yes,Yes,"<em>Judicial selection in the Missouri trial courts can vary by judicial circuit. As a default, each district’s judgeships are filled through partisan elections but a circuit’s voters may instead adopt a system of commission-assisted appointment followed by unopposed retention elections for additional terms. The circuits of Platte County, Clay County, Jackson County, St. Louis County, Greene County, as well as the City of St. Louis have adopted the commission-based system. </em>
<br>
<p><strong>Filling an Interim Vacancy:</strong> If a circuit has not changed its selection method, when a seat on the Missouri Circuit Courts opens up in the middle of a judge’s term, the governor nominates a judicial candidate for the empty seat on the bench to serve until the next general election. 

If a circuit has opted for a commission-assisted system, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> If a circuit has not changed its selection method, when a seat becomes open at the end of a judge’s term, the vacancy is filled through a partisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.

If a circuit has opted for a commission-assisted system, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Additional Terms:</strong> If a circuit has not changed its selection method, a sitting judge approaching the end of her term may seek additional six-year terms through participating in a partisan election, where multiple candidates may vie for the seat. 

If a circuit has opted for a commission-assisted system, once an appointed judge has at least one year of experience on the court, she stands in an unopposed yes/no retention vote at the time of Missouri’s next general election. If retained by the voting public she serves a six-year term. She may stand for additional six-year terms in the same retention process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 70.</p>
"
Montana,MT,Trial Courts,No,No,Yes,Yes,Senate,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,"Nonpartisan, Retention",No,Hybrid,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Montana District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The governor’s selection must be confirmed by a majority vote of the state Senate. The appointed judge holds office until Montana’s next general election. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement or the loss of a retention election), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat. If no candidates register to challenge the incumbent judge she stands in an unopposed yes/no retention vote.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Nebraska,NE,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,No,No,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Retention,No,Retention Elections,Yes,No,No,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Nebraska District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement or the loss of a retention election), the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Additional Terms:</strong> Once an appointed judge has at least three years of experience on the court, she stands in an unopposed yes/no retention vote at the time of Nebraska’s next general election. If retained by the voting public she serves a six-year term. She may stand for additional six-year terms in the same retention process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Nevada,NV,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Nevada District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. The appointed judge holds office until Nevada’s next general election. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
New Hampshire,NH,Trial Courts,Yes,Nonbinding Commission,Yes,Yes,,Executive Council,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,Yes,,Executive Council,No,No,No,No,Gubernatorial Appointment,,,,,,,,,,,Not Applicable,No,Yes,No,No,No,No,No,No,"<p><strong> Filling an Interim Vacancy:</strong> When a seat on the New Hampshire Superior Court becomes open in the middle of a judge’s term, the governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the Executive Council, a five-member body whose members are chosen in partisan elections every two years. An appointed judge serves a single term until mandatory retirement at age 70.</p>

<p><strong> Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the governor selects a judicial candidate from a list provided by a judicial nominating commission. The governor’s nominee must be confirmed by a majority vote of the Executive Council, a five-member body whose members are chosen in partisan elections every two years. An appointed judge serves a single term until mandatory retirement at age 70.</p>

<p><strong>Additional Terms:</strong> Not applicable. Judges serve a single term.</p>

<p><strong>Age/Term Limits:</strong> Judges are appointed for a single term with a mandatory retirement age of 70.</p>
"
New Jersey,NJ,Trial Courts,No,No,Yes,Yes,Senate,,No,No,No,No,Gubernatorial Appointment,Yes,Nonbinding Commission,Yes,Yes,Senate,,No,No,No,No,Gubernatorial Appointment,No,No,Yes,Yes,Senate,,No,No,No,No,Gubernatorial Appointment,No,Yes,No,No,No,No,No,No,"<p><strong> Filling an Interim Vacancy:</strong> When a seat on the New Jersey Superior Court becomes open in the middle of a judge’s term, the governor nominates a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the state Senate. An appointed judge serves a seven-year term.</p>

<p><strong> Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the governor nominates a judicial candidate to the empty seat on the bench. The governor receives a list of candidates vetted and recommended by the judicial nominating commission but is not required to select a candidate from the list. The governor’s nominee must be confirmed by a majority vote of the state Senate. An appointed judge serves a seven-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her first term may stand for reappointment in the same appointment process. A reappointed judge serves a second term until mandatory retirement at age 70.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 70.</p>
"
New Mexico,NM,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,Yes,Binding Commission,Yes,No,No,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,"Partisan, Retention",No,Hybrid,No,No,No,No,No,No,Yes,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the New Mexico District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. An appointed judge serves until the next general election. During the election, multiple candidates may vie for the seat in a partisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement or the loss of a retention election), the governor appoints a judicial candidate from a list provided by a judicial nominating commission.</p>

<p><strong>Additional Terms:</strong> A sitting judge must compete in a partisan election during the first general election after her appointment. If she is successful in the partisan election, she serves the remainder of the seat's six year term. A judge approaching the end of that first full term may stand in an unopposed yes/no retention vote. If retained by the voting public (at least 57% affirmative votes) she serves another six-year term. She may stand for additional six-year terms in the same retention process.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
New York,NY,Trial Courts,Yes,Binding Commission,Yes,Yes,Senate,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,Yes,No,No,No,No,"<p><strong> Filling an Interim Vacancy:</strong> When a seat on the New York Supreme Court (the state’s highest trial court) becomes open in the middle of a justice’s term, the governor nominates a judicial candidate from a list provided by the judicial nominating commission. The governor’s nominee must be confirmed by a majority vote of the state Senate. The appointed judge holds office until New York’s next general election more than three months after the vacancy occurred. During the election, multiple candidates may vie for the seat in a partisan election (though candidates are nominated at political party conventions). The elected judge serves a 14-year term.</p>

<p><strong> Filling a Vacancy at the End of a Justice’s Term:</strong> When a seat becomes open at the end of a justice’s term (for example, due to retirement), the vacancy is filled through a partisan election, where multiple candidates may vie for the seat (though candidates are nominated at political party conventions). The elected justice serves a 14-year term.</p>

<p><strong>Additional Terms:</strong> A sitting justice approaching the end of her term may seek additional 14-year terms through participating in a partisan election, where multiple candidates may vie for the seat (though candidates are nominated at political party conventions).</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a justice may serve but there is a mandatory retirement age of 70.</p>
"
North Carolina,NC,Trial Courts,No,No,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,No,No,,No,Yes,Partisan,No,Partisan Elections,No,No,No,Yes,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the North Carolina Superior Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The appointed judge holds office until North Carolina’s next general election more than 60 days after the vacancy occurred. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a partisan election, where multiple candidates may vie for the seat. The elected judge serves an eight-year term.</p>

<p><strong>Additional Terms:</strong> A sitting judge approaching the end of her term may seek additional eight-year terms through participating in a partisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve but there is a mandatory retirement age of 72.</p>
"
North Dakota,ND,Trial Courts,Yes,Binding Commission,Yes,No,,,No,Yes,Nonpartisan,No,Hybrid,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the North Dakota District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. Alternatively, the governor may fill the seat by calling for a special election. An appointed judge holds office until North Dakota’s next general election more than two years after she was appointed, unless the remainder of the seat’s term runs out before then. During the election, multiple candidates may vie for the seat in a nonpartisan election. The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
Ohio,OH,Trial Courts,No,No,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Ohio Court of Common Pleas becomes open in the middle of a judge’s term, the governor appoints a judicial candidate to the empty seat on the bench. The appointed judge holds office until Ohio’s next general election more than 40 days after the vacancy occurred, unless the remainder of the term concludes within a year of said election, in which case the appointed judge serves the remainder of the unexpired term. During the election, multiple candidates may vie for the seat in a nonpartisan election (preceded by a partisan primary). The elected judge serves the remainder of the unexpired term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election (preceded by a partisan primary), where multiple candidates may vie for the seat. The elected judge serves a six-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional six-year terms through participating in a nonpartisan election (preceded by a partisan primary), where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve; however, a judge may not be appointed or elected after turning 70.</p>
"
Oklahoma,OK,Trial Courts,Yes,Binding Commission,Yes,No,,,No,No,No,No,Gubernatorial Appointment,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,No,No,No,,No,Yes,Nonpartisan,No,Nonpartisan Elections,No,No,Yes,No,No,No,No,No,"<p><strong>Filling an Interim Vacancy:</strong> When a seat on the Oklahoma District Courts becomes open in the middle of a judge’s term, the governor appoints a judicial candidate from a list provided by a judicial nominating commission. An appointed judge serves a four-year term.</p>

<p><strong>Filling a Vacancy at the End of a Judge’s Term:</strong> When a seat becomes open at the end of a judge’s term (for example, due to retirement), the vacancy is filled through a nonpartisan election, where multiple candidates may vie for the seat. The elected judge serves a four-year term.</p>

<p><strong>Additional Terms:</strong>  A sitting judge approaching the end of her term may seek additional four-year terms through participating in a nonpartisan election, where multiple candidates may vie for the seat.</p>

<p><strong>Age/Term Limits:</strong> There is no limit on the number of terms a judge may serve or an age at which they are prevented from holding office.</p>
"
